player_id,player_name,position,sub_position,country_of_citizenship,qualified_seasons,first_qualified_season,last_qualified_season,qualified_season_labels,total_minutes,total_goals,total_assists,total_goal_contributions,average_goals_per_90,average_assists_per_90,average_goal_contributions_per_90,contributions_per_90_standard_deviation,minimum_contributions_per_90,maximum_contributions_per_90,sustained_position_rank,sustained_overall_rank,sustained_performance_profile
319745,Dani Ceballos,Midfield,Central Midfield,Spain,3,2020,2024,"2020-21, 2022-23, 2024-25",4401,0,7,7,0,0.132,0.132,0.118,0,0.229,288,769,High consistency
387047,Danilho Doekhi,Defender,Centre-Back,Netherlands,3,2022,2024,"2022-23, 2023-24, 2024-25",7437,8,2,10,0.105,0.027,0.132,0.134,0.029,0.284,158,770,High consistency
381967,Albert Sambi Lokonga,Midfield,Central Midfield,Belgium,3,2021,2024,"2021-22, 2023-24, 2024-25",3916,1,5,6,0.023,0.109,0.132,0.138,0,0.275,289,771,High consistency
170934,Mario Lemina,Midfield,Defensive Midfield,Gabon,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10165,8,6,14,0.066,0.065,0.131,0.084,0.042,0.264,290,772,High consistency
93740,Willi Orbán,Defender,Centre-Back,Hungary,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11766,15,3,18,0.109,0.022,0.131,0.09,0,0.229,159,773,High consistency
355816,Ko Itakura,Defender,Centre-Back,Japan,3,2022,2024,"2022-23, 2023-24, 2024-25",6371,6,3,9,0.089,0.041,0.13,0.039,0.091,0.169,160,774,High consistency
177779,Janik Haberer,Midfield,Central Midfield,Germany,3,2022,2024,"2022-23, 2023-24, 2024-25",5140,6,2,8,0.092,0.038,0.13,0.123,0,0.244,291,775,High consistency
466794,Eric García,Defender,Centre-Back,Spain,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",7711,8,3,11,0.087,0.043,0.13,0.126,0,0.289,161,776,High consistency
177046,Rubén Duarte,Defender,Centre-Back,Spain,3,2020,2023,"2020-21, 2021-22, 2023-24",7054,3,7,10,0.044,0.085,0.129,0.052,0.071,0.171,162,777,High consistency
65230,Sergio Busquets,Midfield,Defensive Midfield,Spain,3,2020,2022,"2020-21, 2021-22, 2022-23",8078,2,9,11,0.019,0.11,0.129,0.064,0.056,0.178,292,778,High consistency
202886,Ruben Loftus-Cheek,Midfield,Central Midfield,England,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",8016,7,6,13,0.061,0.068,0.129,0.141,0,0.346,293,779,High consistency
557459,Micky van de Ven,Defender,Centre-Back,Netherlands,3,2022,2024,"2022-23, 2023-24, 2024-25",6331,4,4,8,0.048,0.079,0.128,0.044,0.091,0.177,163,780,High consistency
53536,Tolgay Arslan,Midfield,Attacking Midfield,Germany,3,2020,2022,"2020-21, 2021-22, 2022-23",4699,5,2,7,0.092,0.036,0.128,0.047,0.075,0.162,294,781,High consistency
371149,Evan Ndicka,Defender,Centre-Back,Cote d'Ivoire,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13185,8,10,18,0.058,0.069,0.128,0.09,0.033,0.252,164,782,High consistency
425918,Jakub Kiwior,Defender,Centre-Back,Poland,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",5899,3,3,6,0.056,0.072,0.128,0.172,0,0.381,165,783,Moderate sustained performance
127076,Jérôme Roussillon,Defender,Left-Back,Guadeloupe,3,2020,2022,"2020-21, 2021-22, 2022-23",3991,1,4,5,0.017,0.11,0.127,0.068,0.051,0.183,166,784,High consistency
332889,Valentin Rongier,Midfield,Central Midfield,France,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",8690,5,6,11,0.063,0.063,0.126,0.081,0.041,0.23,295,785,High consistency
300168,Mikel Vesga,Midfield,Defensive Midfield,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",8167,8,5,13,0.083,0.043,0.126,0.1,0,0.235,296,786,High consistency
74683,Nemanja Matić,Midfield,Defensive Midfield,Serbia,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",8635,2,9,11,0.02,0.107,0.126,0.119,0,0.26,297,787,High consistency
124028,Ismaily,Defender,Left-Back,Brazil,3,2022,2024,"2022-23, 2023-24, 2024-25",5159,3,4,7,0.046,0.079,0.125,0.068,0.073,0.202,167,788,High consistency
328480,Pepelu,Midfield,Defensive Midfield,Spain,3,2021,2024,"2021-22, 2023-24, 2024-25",7042,9,2,11,0.098,0.026,0.125,0.112,0,0.218,298,789,High consistency
93128,Kalidou Koulibaly,Defender,Centre-Back,Senegal,3,2020,2022,"2020-21, 2021-22, 2022-23",6418,5,4,9,0.071,0.054,0.125,0.114,0,0.224,168,790,High consistency
135343,Fabian Schär,Defender,Centre-Back,Switzerland,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12610,12,6,18,0.085,0.039,0.124,0.036,0.072,0.167,169,791,High consistency
206746,Kenny Tete,Defender,Right-Back,Netherlands,3,2020,2024,"2020-21, 2022-23, 2024-25",5855,1,8,9,0.012,0.112,0.124,0.078,0.06,0.21,170,792,High consistency
807128,Saïdou Sow,Defender,Centre-Back,Guinea,3,2020,2024,"2020-21, 2021-22, 2024-25",3806,3,2,5,0.077,0.047,0.124,0.138,0,0.273,171,793,High consistency
74810,Ben Mee,Defender,Centre-Back,England,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",9082,10,2,12,0.11,0.014,0.123,0.038,0.067,0.147,172,794,High consistency
284857,Marc Cucurella,Defender,Left-Back,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12818,9,9,18,0.052,0.07,0.123,0.057,0.058,0.211,173,795,High consistency
257732,Amir Rrahmani,Defender,Centre-Back,Kosovo,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12475,11,5,16,0.082,0.04,0.122,0.025,0.104,0.165,174,796,High consistency
33571,Lorenzo De Silvestri,Defender,Right-Back,Italy,3,2020,2024,"2020-21, 2021-22, 2024-25",5508,6,2,8,0.096,0.026,0.122,0.064,0.084,0.196,175,797,High consistency
40633,Milan Badelj,Midfield,Defensive Midfield,Croatia,4,2020,2024,"2020-21, 2021-22, 2023-24, 2024-25",9310,4,9,13,0.041,0.081,0.122,0.077,0.061,0.224,299,798,High consistency
374954,Kristijan Jakic,Midfield,Defensive Midfield,Croatia,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",6901,4,4,8,0.064,0.059,0.122,0.091,0.039,0.215,300,799,High consistency
157672,Vladimír Coufal,Defender,Right-Back,Czech Republic,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11605,0,19,19,0,0.122,0.122,0.095,0,0.206,176,800,High consistency
372712,Ibrahima Sissoko,Midfield,Defensive Midfield,Mali,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10459,4,10,14,0.029,0.092,0.122,0.118,0,0.312,301,801,High consistency
81789,Maya Yoshida,Defender,Centre-Back,Japan,3,2020,2022,"2020-21, 2021-22, 2022-23",6649,3,5,8,0.046,0.076,0.122,0.124,0,0.247,177,802,High consistency
411975,Jules Koundé,Defender,Right-Back,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13645,8,10,18,0.053,0.068,0.121,0.037,0.091,0.173,178,803,High consistency
141050,Danilo Pereira,Defender,Centre-Back,Portugal,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7869,9,1,10,0.106,0.016,0.121,0.102,0,0.221,179,804,High consistency
170929,Massadio Haïdara,Defender,Left-Back,Mali,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",6550,3,5,8,0.042,0.08,0.121,0.102,0,0.25,180,805,High consistency
309944,Tyronne Ebuehi,Defender,Right-Back,Nigeria,3,2021,2023,"2021-22, 2022-23, 2023-24",4167,2,5,7,0.031,0.09,0.121,0.144,0,0.28,181,806,High consistency
220878,Issiaga Sylla,Defender,Left-Back,Guinea,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",6388,4,5,9,0.064,0.056,0.12,0.05,0.079,0.185,182,807,High consistency
190284,Maximilian Eggestein,Midfield,Central Midfield,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13381,7,11,18,0.047,0.074,0.12,0.057,0.063,0.214,302,808,High consistency
357796,Domagoj Bradarić,Defender,Left-Back,Croatia,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",8206,2,8,10,0.03,0.09,0.12,0.071,0.046,0.215,183,809,High consistency
355627,Sergio Akieme,Defender,Left-Back,Spain,3,2022,2024,"2022-23, 2023-24, 2024-25",7320,7,3,10,0.085,0.036,0.12,0.072,0.039,0.178,184,810,High consistency
349701,Antonee Robinson,Defender,Left-Back,United States,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",11688,0,17,17,0,0.12,0.12,0.131,0,0.284,185,811,High consistency
183288,Luke Shaw,Defender,Left-Back,England,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7778,2,10,12,0.017,0.102,0.119,0.089,0,0.203,186,812,High consistency
335721,Ben White,Defender,Right-Back,England,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13336,6,11,17,0.036,0.083,0.119,0.113,0,0.24,187,813,High consistency
624690,Manu Koné,Midfield,Central Midfield,France,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",8940,6,5,11,0.061,0.056,0.118,0.043,0.069,0.172,303,814,High consistency
353365,Marcus Coco,Defender,Right-Back,Guadeloupe,4,2020,2024,"2020-21, 2021-22, 2023-24, 2024-25",4843,2,4,6,0.039,0.078,0.118,0.057,0.06,0.194,188,815,High consistency
344695,Dayot Upamecano,Defender,Centre-Back,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10423,5,9,14,0.047,0.072,0.118,0.095,0.051,0.285,189,816,High consistency
331560,Takehiro Tomiyasu,Defender,Centre-Back,Japan,3,2020,2023,"2020-21, 2021-22, 2023-24",5555,4,2,6,0.074,0.044,0.118,0.102,0.053,0.236,190,817,High consistency
171679,Matt Doherty,Defender,Right-Back,Ireland,3,2020,2024,"2020-21, 2023-24, 2024-25",4492,3,3,6,0.055,0.063,0.117,0.034,0.079,0.145,191,818,High consistency
527698,Kike Pérez,Midfield,Central Midfield,Spain,3,2020,2024,"2020-21, 2022-23, 2024-25",5791,4,4,8,0.052,0.065,0.117,0.039,0.078,0.155,304,819,High consistency
181767,Marquinhos,Defender,Centre-Back,Brazil,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10975,12,3,15,0.091,0.027,0.117,0.045,0.058,0.169,192,820,High consistency
25557,Sergio Ramos,Defender,Centre-Back,Spain,3,2020,2023,"2020-21, 2022-23, 2023-24",6501,7,1,8,0.105,0.011,0.116,0.022,0.1,0.141,193,821,High consistency
326031,Matthijs de Ligt,Defender,Centre-Back,Netherlands,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10813,11,3,14,0.094,0.022,0.116,0.031,0.081,0.15,194,822,High consistency
118847,Dominik Kohr,Defender,Centre-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9935,7,5,12,0.059,0.057,0.116,0.058,0.041,0.177,195,823,High consistency
281769,Mario Hermoso,Defender,Centre-Back,Spain,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",9119,6,5,11,0.065,0.051,0.116,0.079,0.035,0.213,196,824,High consistency
195736,Florian Grillitsch,Midfield,Defensive Midfield,Austria,4,2020,2024,"2020-21, 2021-22, 2023-24, 2024-25",6900,3,8,11,0.034,0.083,0.116,0.138,0,0.274,305,825,High consistency
467992,Samuele Ricci,Midfield,Defensive Midfield,Italy,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",9570,5,7,12,0.049,0.066,0.115,0.056,0.063,0.187,306,826,High consistency
376514,Mathías Olivera,Defender,Left-Back,Uruguay,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11005,4,9,13,0.04,0.075,0.115,0.078,0,0.22,197,827,High consistency
94005,Sead Kolasinac,Defender,Centre-Back,Bosnia-Herzegovina,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",7826,6,4,10,0.066,0.049,0.114,0.068,0.041,0.203,198,828,High consistency
552425,Jon Moncayola,Midfield,Central Midfield,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11947,6,9,15,0.043,0.071,0.114,0.079,0,0.2,307,829,High consistency
694509,Moussa Diarra,Defender,Centre-Back,Mali,3,2022,2024,"2022-23, 2023-24, 2024-25",4481,1,4,5,0.021,0.092,0.114,0.101,0,0.193,199,830,High consistency
235931,Alessandro Deiola,Midfield,Central Midfield,Italy,4,2020,2024,"2020-21, 2021-22, 2023-24, 2024-25",6154,7,2,9,0.088,0.026,0.114,0.102,0,0.21,308,831,High consistency
60444,Thiago Alcántara,Midfield,Central Midfield,Spain,3,2020,2022,"2020-21, 2021-22, 2022-23",4651,2,4,6,0.036,0.078,0.114,0.157,0,0.293,309,832,Moderate sustained performance
103427,Chris Smalling,Defender,Centre-Back,England,3,2020,2022,"2020-21, 2021-22, 2022-23",6006,6,2,8,0.075,0.038,0.113,0.027,0.081,0.129,200,833,High consistency
247250,Rubén Alcaraz,Midfield,Central Midfield,Spain,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8464,9,1,10,0.106,0.007,0.113,0.052,0.041,0.163,310,834,High consistency
425334,Matty Cash,Defender,Right-Back,Poland,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11799,7,9,16,0.047,0.066,0.113,0.06,0.049,0.186,201,835,High consistency
262226,Timothy Castagne,Defender,Right-Back,Belgium,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12007,6,10,16,0.042,0.071,0.113,0.063,0.042,0.192,202,836,High consistency
633530,Jordan Zemura,Defender,Left-Back,Zimbabwe,3,2022,2024,"2022-23, 2023-24, 2024-25",3902,2,3,5,0.05,0.063,0.113,0.068,0.062,0.191,203,837,High consistency
157509,Kurt Zouma,Defender,Centre-Back,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8936,11,0,11,0.113,0,0.113,0.077,0.043,0.222,204,838,High consistency
29241,Thiago Silva,Defender,Centre-Back,Brazil,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",9469,8,4,12,0.076,0.037,0.112,0.032,0.077,0.142,205,839,High consistency
225693,Fabinho,Midfield,Defensive Midfield,Brazil,3,2020,2022,"2020-21, 2021-22, 2022-23",7559,5,4,9,0.065,0.047,0.112,0.106,0.035,0.233,311,840,High consistency
177907,Harry Maguire,Defender,Centre-Back,England,4,2020,2024,"2020-21, 2021-22, 2023-24, 2024-25",8969,6,4,10,0.064,0.049,0.112,0.109,0.036,0.273,206,841,High consistency
247555,Edimilson Fernandes,Midfield,Defensive Midfield,Switzerland,3,2022,2024,"2022-23, 2023-24, 2024-25",4829,0,6,6,0,0.111,0.111,0.029,0.082,0.14,312,842,High consistency
503482,Min-jae Kim,Defender,Centre-Back,"Korea, South",3,2022,2024,"2022-23, 2023-24, 2024-25",7315,5,4,9,0.061,0.05,0.111,0.03,0.079,0.137,207,843,High consistency
614258,Levi Colwill,Defender,Centre-Back,England,3,2022,2024,"2022-23, 2023-24, 2024-25",6168,3,4,7,0.036,0.076,0.111,0.033,0.086,0.148,208,844,High consistency
578539,Chris Richards,Defender,Centre-Back,United States,4,2020,2024,"2020-21, 2021-22, 2023-24, 2024-25",6353,3,4,7,0.04,0.072,0.111,0.056,0.047,0.174,209,845,High consistency
373373,Lucas Martínez Quarta,Defender,Centre-Back,Argentina,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7378,8,2,10,0.09,0.02,0.111,0.084,0.061,0.236,210,846,High consistency
951579,Saël Kumbedi,Defender,Right-Back,France,3,2022,2024,"2022-23, 2023-24, 2024-25",3189,0,4,4,0,0.111,0.111,0.101,0,0.197,211,847,High consistency
221025,André Gomes,Midfield,Central Midfield,Portugal,3,2020,2024,"2020-21, 2022-23, 2024-25",4478,3,3,6,0.055,0.056,0.111,0.146,0,0.276,313,848,High consistency
425902,Ryan Yates,Midfield,Central Midfield,England,3,2022,2024,"2022-23, 2023-24, 2024-25",5729,3,4,7,0.047,0.063,0.11,0.028,0.091,0.142,314,849,High consistency
386446,Alessandro Buongiorno,Defender,Centre-Back,Italy,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",8361,5,5,10,0.047,0.064,0.11,0.048,0.047,0.153,212,850,High consistency
355915,Cristian Romero,Defender,Centre-Back,Argentina,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10970,9,5,14,0.069,0.041,0.11,0.064,0.038,0.177,213,851,High consistency
290017,Hassane Kamara,Defender,Left-Back,Cote d'Ivoire,4,2020,2024,"2020-21, 2021-22, 2023-24, 2024-25",9382,5,6,11,0.047,0.062,0.109,0.08,0.041,0.224,214,852,High consistency
249089,Lewis Cook,Midfield,Central Midfield,England,3,2022,2024,"2022-23, 2023-24, 2024-25",7485,1,8,9,0.01,0.098,0.108,0.012,0.097,0.121,315,853,High consistency
74229,Koke,Midfield,Central Midfield,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12522,3,12,15,0.023,0.086,0.108,0.022,0.089,0.144,316,854,High consistency
659813,Piero Hincapié,Defender,Centre-Back,Ecuador,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",8372,5,5,10,0.054,0.054,0.108,0.027,0.073,0.135,215,855,High consistency
270051,Andrei Girotto,Defender,Centre-Back,Brazil,3,2020,2022,"2020-21, 2021-22, 2022-23",8969,8,3,11,0.078,0.031,0.108,0.08,0.057,0.2,216,856,High consistency
15956,Jesús Navas,Midfield,Right Midfield,Spain,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8612,0,11,11,0,0.108,0.108,0.083,0,0.191,317,857,High consistency
449796,Alejandro Catena,Defender,Centre-Back,Spain,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",11958,5,9,14,0.037,0.07,0.107,0.035,0.058,0.142,217,858,High consistency
485706,Amadou Onana,Midfield,Defensive Midfield,Belgium,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",7557,7,2,9,0.089,0.018,0.107,0.043,0.067,0.166,318,859,High consistency
196792,Julian Weigl,Midfield,Defensive Midfield,Germany,3,2022,2024,"2022-23, 2023-24, 2024-25",7550,3,6,9,0.037,0.069,0.107,0.052,0.062,0.163,319,860,High consistency
149498,Gabriel Paulista,Defender,Centre-Back,Brazil,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7623,7,3,10,0.076,0.031,0.107,0.093,0,0.199,218,861,High consistency
495629,Hugo Guillamón,Midfield,Defensive Midfield,Spain,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7293,4,4,8,0.052,0.055,0.107,0.113,0.038,0.275,320,862,High consistency
280575,Elvis Rexhbecaj,Midfield,Central Midfield,Kosovo,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10697,8,3,11,0.077,0.03,0.107,0.14,0,0.343,321,863,High consistency
238868,Rubén Peña,Defender,Right-Back,Spain,3,2020,2023,"2020-21, 2022-23, 2023-24",4497,1,4,5,0.027,0.079,0.106,0.049,0.07,0.162,219,864,High consistency
199733,Danilo Cataldi,Midfield,Defensive Midfield,Italy,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",6753,5,3,8,0.069,0.038,0.106,0.059,0.046,0.158,322,865,High consistency
357147,Diogo Dalot,Defender,Right-Back,Portugal,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11019,4,9,13,0.036,0.07,0.106,0.065,0,0.167,220,866,High consistency
39728,Mats Hummels,Defender,Centre-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9102,10,2,12,0.085,0.02,0.106,0.078,0,0.171,221,867,High consistency
353948,Lucas Tousart,Midfield,Central Midfield,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8576,8,4,12,0.072,0.034,0.106,0.101,0,0.244,323,868,High consistency
687626,Moisés Caicedo,Midfield,Defensive Midfield,Ecuador,3,2022,2024,"2022-23, 2023-24, 2024-25",9371,3,8,11,0.029,0.077,0.105,0.042,0.057,0.134,324,869,High consistency
191217,Héctor Bellerín,Defender,Right-Back,Spain,3,2020,2023,"2020-21, 2021-22, 2023-24",5786,1,6,7,0.014,0.091,0.105,0.061,0.053,0.172,222,870,High consistency
196357,Jonathan Tah,Defender,Centre-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13188,11,5,16,0.073,0.032,0.105,0.063,0.036,0.171,223,871,High consistency
256448,Gianluca Mancini,Defender,Centre-Back,Italy,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",14619,11,6,17,0.068,0.037,0.105,0.073,0,0.189,224,872,High consistency
361093,Sven Botman,Defender,Centre-Back,Netherlands,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",10068,5,3,8,0.063,0.043,0.105,0.128,0,0.261,225,873,High consistency
63494,Étienne Capoue,Midfield,Defensive Midfield,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",6892,6,2,8,0.079,0.025,0.104,0.032,0.075,0.138,325,874,High consistency
119905,Hugo Mallo,Defender,Right-Back,Spain,3,2020,2022,"2020-21, 2021-22, 2022-23",6604,4,4,8,0.051,0.053,0.104,0.066,0.041,0.173,226,875,High consistency
166601,Niklas Süle,Defender,Centre-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",8020,5,6,11,0.051,0.054,0.104,0.099,0,0.255,227,876,High consistency
129674,Jeremy Toljan,Defender,Right-Back,Germany,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7649,0,9,9,0,0.104,0.104,0.116,0,0.259,228,877,High consistency
384859,Fabien Centonze,Defender,Right-Back,France,3,2020,2022,"2020-21, 2021-22, 2022-23",6500,5,1,6,0.085,0.019,0.104,0.157,0,0.284,229,878,Moderate sustained performance
547985,Fabiano Parisi,Defender,Left-Back,Italy,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",6876,4,4,8,0.056,0.047,0.103,0.05,0.061,0.161,230,879,High consistency
391005,Mads Roerslev,Defender,Right-Back,Denmark,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",5716,2,5,7,0.03,0.073,0.103,0.069,0,0.146,231,880,High consistency
730893,Tyrick Mitchell,Defender,Left-Back,England,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",14022,3,13,16,0.022,0.08,0.102,0.041,0.058,0.145,232,881,High consistency
423440,Martín Zubimendi,Midfield,Defensive Midfield,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13179,9,7,16,0.059,0.043,0.102,0.062,0,0.169,326,882,High consistency
102558,Marco Verratti,Midfield,Central Midfield,Italy,3,2020,2022,"2020-21, 2021-22, 2022-23",5643,2,4,6,0.031,0.071,0.102,0.094,0,0.185,327,883,High consistency
249730,Guillermo Maripán,Defender,Centre-Back,Chile,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10185,10,2,12,0.086,0.016,0.102,0.098,0,0.259,233,884,High consistency
193004,Waldemar Anton,Defender,Centre-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13085,5,9,14,0.038,0.063,0.101,0.054,0.033,0.185,234,885,High consistency
207014,Will Hughes,Midfield,Central Midfield,England,3,2021,2024,"2021-22, 2023-24, 2024-25",5078,0,6,6,0,0.101,0.101,0.063,0.047,0.17,328,886,High consistency
181778,Emerson,Defender,Left-Back,Italy,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",8862,5,5,10,0.056,0.045,0.1,0.028,0.068,0.127,235,887,High consistency
303219,Jeff Chabot,Defender,Centre-Back,Germany,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",8442,4,5,9,0.043,0.057,0.1,0.051,0.033,0.158,236,888,High consistency
353403,Samuel Moutoussamy,Midfield,Central Midfield,DR Congo,3,2021,2023,"2021-22, 2022-23, 2023-24",5002,1,4,5,0.027,0.072,0.1,0.056,0.06,0.164,329,889,High consistency
386047,Axel Disasi,Defender,Centre-Back,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",10651,9,3,12,0.08,0.02,0.1,0.059,0.033,0.162,237,890,High consistency
690799,Anthony Rouault,Defender,Centre-Back,France,3,2022,2024,"2022-23, 2023-24, 2024-25",6509,3,3,6,0.032,0.069,0.1,0.071,0.041,0.179,238,891,High consistency
160968,Benno Schmitz,Defender,Right-Back,Germany,3,2021,2023,"2021-22, 2022-23, 2023-24",6013,1,6,7,0.012,0.088,0.1,0.076,0.037,0.185,239,892,High consistency
